Datum,Ausgabe,Kategorie,Betrag,Währung,Staat,ISO_3_Stellen,Region,Ortschaft,lat,lon
2025-06-10,Decathlon,Hobby,7.28,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Rossmann,Lebensmittel,25.0,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Rossmann Nina,Kosmetik,33.1,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-11,Parkgebühr,Standkosten,3.31,CHF,Polen,POL,Pommern,Hel,54.6066432,18.8027076
2025-06-11,Trdelník,Gastro,5.51,CHF,Polen,POL,Pommern,Hel,54.6066432,18.8027076
2025-06-11,Trinkgeld Restaurant,Gastro,11.03,CHF,Polen,POL,Pommern,Sopot,54.4430399,18.5613095
2025-06-12,Restaurant,Gastro,32.64,CHF,Polen,POL,Pommern,Sopot,54.4430399,18.5613095
2025-06-12,Kaffee,Gastro,7.8,CHF,Polen,POL,Pommern,Sopot,54.4430399,18.5613095
2025-06-12,Decathlon,Gesundheit,15.61,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-12,Supermarkt,Lebensmittel,41.96,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-12,Diesel,Treibstoff,50.13,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-12,Fähre,Fähre,303.28,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-12,Bier,Gastro,12.28,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-12,Wein,Gastro,11.15,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-13,Restaurant,Gastro,7.61,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-13,Kaffee,Gastro,8.17,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-13,Toilette,Service,0.88,CHF,Schweden,SWE,Södermanlands Län,Eskilstuna,59.3717379,16.5051474
2025-06-13,Bäckerei,Gastro,6.48,CHF,Schweden,SWE,Södermanlands Län,Eskilstuna,59.3717379,16.5051474
2025-06-16,Diesel,Treibstoff,58.24,CHF,Schweden,SWE,Dalarnas Län,Rättvik,60.966667,15.383333
2025-06-17,Erdbeeren,Lebensmittel,6.84,CHF,Schweden,SWE,Dalarnas Län,Rättvik,60.966667,15.383333
2025-06-17,Briefmarken,Postkarten,3.8,CHF,Schweden,SWE,Dalarnas Län,Rättvik,60.966667,15.383333
2025-06-17,Supermarkt,Lebensmittel,18.67,CHF,Schweden,SWE,Dalarnas Län,Rättvik,60.966667,15.383333
2025-06-17,Cafe,Gastro,19.68,CHF,Schweden,SWE,Dalarnas Län,Rättvik,60.966667,15.383333
2025-06-17,Supermarkt,Lebensmittel,3.44,CHF,Schweden,SWE,Jämtlands Län,Sveg,62.0360709,14.3598392
2025-06-17,Fischereilizenz,Hobby,10.36,CHF,Schweden,SWE,Jämtlands Län,Hedeviken,62.4078118,13.6779277
2025-06-19,Fischereilizenz,Hobby,8.63,CHF,Schweden,SWE,Jämtlands Län,Bodsjöbyn,62.8161502,14.919424
2025-06-20,Jamtli Museum,Aktivitäten,25.73,CHF,Schweden,SWE,Jämtlands Län,Östersund,63.1793655,14.6357061
2025-06-20,Magnete,Souvenir,15.05,CHF,Schweden,SWE,Jämtlands Län,Östersund,63.1793655,14.6357061
2025-06-20,Postkarte,Postkarten,1.68,CHF,Schweden,SWE,Jämtlands Län,Östersund,63.1793655,14.6357061
2025-06-20,Glace,Gastro,5.23,CHF,Schweden,SWE,Jämtlands Län,Östersund,63.1793655,14.6357061
2025-06-20,Supermarkt,Lebensmittel,57.46,CHF,Schweden,SWE,Jämtlands Län,Östersund,63.1793655,14.6357061
2025-06-20,Fischereilizenz,Hobby,17.15,CHF,Schweden,SWE,Jämtlands Län,Nyvik,63.3172359,14.6110543
2025-06-23,Diesel,Treibstoff,96.88,CHF,Schweden,SWE,Västerbottens Län,Storuman,65.4,16.416667
2025-06-24,Fischereibedarf,Hobby,17.64,CHF,Schweden,SWE,Västerbottens Län,Storuman,65.4,16.416667
2025-06-25,Bäckerei,Gastro,5.67,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Musem Ajtte,Aktivitäten,20.61,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Magnet,Souvenir,5.1,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Postkarte,Postkarten,1.68,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Supermarkt,Lebensmittel,24.66,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Briefmarken,Postkarten,8.67,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Supermarkt,Lebensmittel,3.38,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-25,Restaurant,Gastro,23.7,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-26,Fischereilizenz,Hobby,5.96,CHF,Schweden,SWE,Norrbottens Län,Jokkmokk,66.666667,19.25
2025-06-27,Camping,Standkosten,20.55,CHF,Schweden,SWE,Norrbottens Län,Gällivare,67.3,20.25
2025-06-27,Kleider waschen,Wäsche,5.14,CHF,Schweden,SWE,Norrbottens Län,Gällivare,67.3,20.25
2025-06-28,Supermarkt,Lebensmittel,17.85,CHF,Schweden,SWE,Norrbottens Län,Gällivare,67.3,20.25
2025-06-28,Diesel,Treibstoff,71.01,CHF,Schweden,SWE,Norrbottens Län,Gällivare,67.3,20.25
2025-06-28,Supermarkt,Lebensmittel,83.9,CHF,Schweden,SWE,Norrbottens Län,Gällivare,67.3,20.25
2025-06-28,Fischereilizenz,Hobby,5.95,CHF,Schweden,SWE,Norrbottens Län,Abisko,68.3501695,18.8300059
2025-06-29,Bäckerei,Gastro,5.05,CHF,Schweden,SWE,Norrbottens Län,Abisko,68.3501695,18.8300059
2025-06-29,Bag,Kleidung,16.96,CHF,Schweden,SWE,Norrbottens Län,Abisko,68.3501695,18.8300059
2025-06-29,Sticker,Souvenir,2.55,CHF,Schweden,SWE,Norrbottens Län,Abisko,68.3501695,18.8300059
2025-06-29,Zollgebühren,Lebensmittel,41.15,CHF,Norwegen,NOR,Nordland,Bjørnfjell,68.432192,18.0712523
2025-06-29,Diesel,Treibstoff,42.06,CHF,Norwegen,NOR,Troms,Setermoen,68.8609408,18.3482428
2025-06-29,Supermarkt,Lebensmittel,8.63,CHF,Norwegen,NOR,Troms,Setermoen,68.8609408,18.3482428
2025-07-02,Parkgebühr,Standkosten,4.86,CHF,Norwegen,NOR,Troms,Skaland,69.4030772,17.5075359
2025-07-02,Supermarkt,Lebensmittel,11.92,CHF,Norwegen,NOR,Troms,Skaland,69.4030772,17.5075359
2025-07-02,Fischereibedarf,Hobby,15.07,CHF,Norwegen,NOR,Troms,Skaland,69.4030772,17.5075359
2025-07-05,Supermarkt,Lebensmittel,12.55,CHF,Norwegen,NOR,Troms,Skaland,69.4030772,17.5075359
2025-07-05,Camping,Standkosten,19.91,CHF,Norwegen,NOR,Troms,Skaland,69.4030772,17.5075359
2025-07-07,Fähre,Fähre,35.14,CHF,Norwegen,NOR,Troms,Gryllefjorden,69.3626961,17.0550418
2025-07-08,Supermarkt,Lebensmittel,1.6,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-08,Whale Watching,Aktivitäten,269.7,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-08,Wal-Souvenir,Souvenir,21.76,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-08,Postkarte,Postkarten,4.33,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-09,Wal-Souvenir,Souvenir,20.43,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-09,Postkarten,Postkarten,7.72,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-09,Supermarkt,Lebensmittel,54.71,CHF,Norwegen,NOR,Nordland,Andenes,69.3122989,16.1057085
2025-07-11,Supermarkt,Lebensmittel,11.78,CHF,Norwegen,NOR,Nordland,Sortland,68.767296,15.3679179
2025-07-11,Entsorgungsgebühr,Standkosten,3.98,CHF,Norwegen,NOR,Nordland,Sortland,68.767296,15.3679179
2025-07-12,Fähre,Fähre,7.1,CHF,Norwegen,NOR,Nordland,Lødingen,68.3944357,15.6096557
2025-07-12,Kaffee Nina,Gastro,3.34,CHF,Norwegen,NOR,Nordland,Strávnjunnje - Innhavet,67.9633674,15.9307907
2025-07-14,Diesel,Treibstoff,111.79,CHF,Norwegen,NOR,Nordland,Strávnjunnje - Innhavet,67.9633674,15.9307907
2025-07-14,Supermarkt,Lebensmittel,49.52,CHF,Norwegen,NOR,Nordland,Strávnjunnje - Innhavet,67.9633674,15.9307907
2025-07-18,Dusche,Standkosten,1.59,CHF,Norwegen,NOR,Nordland,Mo i Rana,66.3110969,14.1386991
2025-07-18,Supermarkt,Lebensmittel,26.94,CHF,Norwegen,NOR,Nordland,Mo i Rana,66.3110969,14.1386991
2025-07-18,Cafe,Gastro,13.42,CHF,Norwegen,NOR,Nordland,Mosjøen,65.8375342,13.1892098
2025-07-18,Supermarkt,Lebensmittel,14.24,CHF,Norwegen,NOR,Nordland,Mosjøen,65.8375342,13.1892098
2025-07-19,Hofprodukte,Lebensmittel,37.57,CHF,Norwegen,NOR,Trøndelag,Gangstadhaugen,63.9582939,11.3312366
2025-07-19,Diesel,Treibstoff,92.72,CHF,Norwegen,NOR,Trøndelag,Svedalen,63.4191187,10.7376623
2025-07-19,Supermarkt,Lebensmittel,55.6,CHF,Norwegen,NOR,Trøndelag,Trondheim,63.4304475,10.3952118
2025-07-20,Maut,Maut,11.16,CHF,Norwegen,NOR,Vestland,Tungestølen,61.5427478,6.9717429
2025-07-20,Stellplatz,Standkosten,5.55,CHF,Norwegen,NOR,Vestland,Tungestølen,61.5427478,6.9717429
2025-07-22,Diesel,Treibstoff,68.83,CHF,Norwegen,NOR,Vestland,Hafslo,61.3157159,7.2025378
2025-07-22,Entsorgungsgebühr,Standkosten,2.38,CHF,Norwegen,NOR,Vestland,Hafslo,61.3157159,7.2025378
2025-07-22,Wein,Lebensmittel,37.22,CHF,Norwegen,NOR,Vestland,Sogndal,61.329791,6.7203648
2025-07-22,Apotheke,Gesundheit,6.89,CHF,Norwegen,NOR,Vestland,Sogndal,61.329791,6.7203648
2025-07-22,Fähre,Fähre,2.15,CHF,Norwegen,NOR,Vestland,Dragsvik,61.2171304,6.5584461
2025-07-22,Supermarkt,Lebensmittel,63.26,CHF,Norwegen,NOR,Vestland,Sande,61.3254728,5.7967607
2025-07-25,Fischereilizenz,Hobby,7.12,CHF,Norwegen,NOR,Vestland,Mjell,61.3456843,6.3172881
2025-07-26,Supermarkt,Lebensmittel,56.08,CHF,Norwegen,NOR,Vestland,Sande,61.3254728,5.7967607
2025-07-27,Kleider waschen,Wäsche,8.71,CHF,Norwegen,NOR,Vestland,Balestrand,61.2096194,6.5360834
2025-07-27,Restaurant,Gastro,87.05,CHF,Norwegen,NOR,Vestland,Balestrand,61.2096194,6.5360834
2025-07-28,Supermarkt,Lebensmittel,22.73,CHF,Norwegen,NOR,Vestland,Balestrand,61.2096194,6.5360834
2025-07-28,Fähre,Fähre,2.15,CHF,Norwegen,NOR,Vestland,Dragsvik,61.2171304,6.5584461
2025-07-28,Fähre,Fähre,2.63,CHF,Norwegen,NOR,Vestland,Mannheller,61.1601043,7.3363598
2025-07-30,Fischereilizenz,Hobby,8.75,CHF,Norwegen,NOR,Vestland,Hardangervidda,60.4023162,7.6170471
2025-07-31,Pizza,Gastro,14.8,CHF,Norwegen,NOR,Vestland,Finse,60.60301,7.5020162
2025-07-31,Kaffee & Kuchen,Gastro,11.05,CHF,Norwegen,NOR,Vestland,Finse,60.60301,7.5020162
2025-07-31,Kleider Nina,Kleidung,26.28,CHF,Norwegen,NOR,Vestland,Finse,60.60301,7.5020162
2025-07-31,Diesel,Treibstoff,77.64,CHF,Norwegen,NOR,Buskerud,Ustaoset,60.4965404,8.0450665
2025-07-31,Supermarkt,Lebensmittel,49.29,CHF,Norwegen,NOR,Buskerud,Geilo,60.5345261,8.2063719
2025-07-31,Honig,Lebensmittel,9.29,CHF,Norwegen,NOR,Buskerud,Imingan,60.261545,8.5945009
2025-08-01,Restaurant,Gastro,32.07,CHF,Norwegen,NOR,Telemark,Mjonøy,59.633698,7.801073
2025-08-01,Bäckerei,Gastro,11.17,CHF,Norwegen,NOR,Telemark,Mjonøy,59.633698,7.801073
2025-08-02,Supermarkt,Lebensmittel,33.89,CHF,Norwegen,NOR,Agder,Hovden,59.5602422,7.356017
2025-08-02,Deko,Haushalt,25.59,CHF,Norwegen,NOR,Agder,Hovden,59.5602422,7.356017
2025-08-02,Fischereilizenz,Hobby,4.81,CHF,Norwegen,NOR,Agder,Bjørnarå,59.2905831,7.3952533
2025-08-04,Parkgebühr,Standkosten,3.99,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Kosmetik,Kosmetik,24.07,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Kleider,Kleidung,23.95,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Souvenir,Souvenir,46.21,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Postkarten,Postkarten,3.97,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Briefmarken,Postkarten,5.29,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Souvenir,Souvenir,15.16,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Snacks,Gastro,5.94,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Kaffee & Kuchen,Gastro,19.06,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-04,Fähre,Fähre,192.6,CHF,Norwegen,NOR,Agder,Kristiansand,58.0856276,7.931858
2025-08-05,Diesel,Treibstoff,46.71,CHF,Deutschland,DEU,Schleswig-Holstein,Handewitt,54.7674684,9.3257408
2025-08-05,Snacks,Gastro,9.45,CHF,Deutschland,DEU,Schleswig-Holstein,Handewitt,54.7674684,9.3257408
2025-08-05,Stellplatz,Standkosten,21.49,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Marzipan,Souvenir,48.78,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Supermarkt,Lebensmittel,2.81,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Glace,Gastro,3.37,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Supermarkt,Lebensmittel,6.44,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Bar,Gastro,18.04,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Bar,Gastro,22.87,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Restaurant,Gastro,20.6,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-05,Supermarkt,Lebensmittel,20.29,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-06,Restaurant,Gastro,22.62,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-06,Kaffee,Gastro,4.21,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-06,Kosmetik,Kosmetik,22.8,CHF,Deutschland,DEU,Schleswig-Holstein,Lübeck,53.866444,10.684738
2025-08-06,Diesel,Treibstoff,76.69,CHF,Deutschland,DEU,Schleswig-Holstein,Breitenfelde,53.6072865,10.6352046
2025-08-06,Ölwechsel,Fahrzeugunterhalt,121.75,CHF,Deutschland,DEU,Berlin,Berlin,52.5103817,13.4349112
2025-08-06,Restaurant,Gastro,27.29,CHF,Tschechien,CZE,Aussig,Zahrady,50.6668599,14.0764255
2025-08-08,Supermarkt,Lebensmittel,100.35,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Wischwasser,Fahrzeugunterhalt,7.3,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Parkgebühr,Standkosten,1.44,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Bier,Gastro,3.48,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Bar,Gastro,5.02,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Restaurant,Gastro,52.24,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-08,Bar,Gastro,19.35,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-10,Supermarkt,Lebensmittel,20.76,CHF,Tschechien,CZE,Písek,Písek,49.2964839,14.1429444
2025-08-10,Diesel,Treibstoff,84.87,CHF,Tschechien,CZE,Písek,Protivín,49.2000186,14.2159645
2025-08-10,Camping,Standkosten,31.59,CHF,Tschechien,CZE,Neuhaus,Doubí,48.9857409,14.7771519
2025-08-10,Restaurant,Gastro,25.42,CHF,Tschechien,CZE,Neuhaus,Doubí,48.9857409,14.7771519
2025-08-11,Bar,Gastro,7.7,CHF,Tschechien,CZE,Neuhaus,Doubí,48.9857409,14.7771519
2025-08-12,Supermarkt,Lebensmittel,9.7,CHF,Tschechien,CZE,Neuhaus,Třeboň,49.0040317,14.7714476
2025-08-12,Diesel,Treibstoff,16.21,CHF,Tschechien,CZE,Prachatitz,Horní Vltavice,48.9549945,13.7596404
2025-08-12,Kaffee,Gastro,4.6,CHF,Tschechien,CZE,Prachatitz,Horní Vltavice,48.9549945,13.7596404
2025-08-12,Diesel,Treibstoff,51.58,CHF,Österreich,AUT,Vorarlberg,Lustenau,47.4276538,9.6599406
2025-08-12,Autobahnvignette CH,Maut,40.0,CHF,Schweiz,CHE,St. Gallen,Au,47.4331806,9.6365141
